parent_id,child_id,relation,required_for_clearance,average_tokens_per_epoch,evidence,notes
hf:mandarjoshi/trivia_qa,web:triviaqa:quiz4free,retains_questions_from,no,1732267.8,legal/registers/dfm9-triviaqa-source-rights.csv,"Non-blocking provenance after manual Apache-2.0 reliance."
hf:mandarjoshi/trivia_qa,web:triviaqa:triviacountry,retains_questions_from,no,1547787.3,legal/registers/dfm9-triviaqa-source-rights.csv,"Current robots prohibition remains recorded; non-blocking after manual Apache-2.0 reliance."
hf:mandarjoshi/trivia_qa,web:triviaqa:triviabug,retains_questions_from,no,1100843.6,legal/registers/dfm9-triviaqa-source-rights.csv,"Non-blocking provenance after manual Apache-2.0 reliance."
hf:schneiderkamplab/dfm8-openhermes-da,hf:teknium/OpenHermes-2.5,translated_and_repaired_from,yes,,legal/reports/dfm9-openhermes-component-audit.md,Translation and repair do not erase inherited prompt rights; MAN-016 applies.
hf:schneiderkamplab/dfm8-openhermes-en,hf:teknium/OpenHermes-2.5,repaired_from,yes,,legal/reports/dfm9-openhermes-component-audit.md,Repair does not erase inherited prompt rights; MAN-016 applies.
component:sapient:flan,component:sapient-flan:cot,retains_submixture,yes,101174105.0,legal/registers/dfm9-sapient-instruction-family-inventory.csv,36 files.
component:sapient:flan,component:sapient-flan:flan2021,retains_submixture,yes,291355542.6,legal/registers/dfm9-sapient-instruction-family-inventory.csv,200 files.
component:sapient:flan,component:sapient-flan:niv2,retains_submixture,yes,2399621335.4,legal/registers/dfm9-sapient-instruction-family-inventory.csv,2860 files.
component:sapient:flan,component:sapient-flan:t0,retains_submixture,yes,1535738948.6,legal/registers/dfm9-sapient-instruction-family-inventory.csv,548 files.
component:sapient:tasksource,component:sapient-tasksource:licensed,retains_task_files,yes,78884609.4,legal/registers/dfm9-sapient-instruction-family-inventory.csv,77 files.
component:sapient:tasksource,component:sapient-tasksource:residual,retains_task_files,yes,69758538.8,legal/registers/dfm9-sapient-instruction-family-inventory.csv,84 files.
component:sapient:platypus,component:sapient-platypus:arb,retains_task_family,yes,3478980.0,legal/registers/dfm9-sapient-instruction-family-inventory.csv,Five files.
component:sapient:platypus,component:sapient-platypus:openbookqa,retains_task_family,yes,4443600.0,legal/registers/dfm9-sapient-instruction-family-inventory.csv,One file.
component:sapient:platypus,component:sapient-platypus:scienceqa,retains_task_family,yes,55947160.0,legal/registers/dfm9-sapient-instruction-family-inventory.csv,One file.
component:sapient:platypus,component:sapient-platypus:theoremqa,retains_task_family,yes,569060.0,legal/registers/dfm9-sapient-instruction-family-inventory.csv,One file.
hf:allenai/IF_sft_data_verified,generated:allenai:if-sft-constraint-response-layer,adds_constraints_and_regenerates_responses,yes,,legal/reports/dfm9-tulu-v2-sciriff-if-sft-audit.md,31751 rows.
hf:allenai/IF_sft_data_verified,hf:allenai/tulu-3-sft-mixture,retains_prompts_from,yes,,legal/registers/dfm9-tulu-v2-sciriff-if-sft-component-audit.csv,Every local ID exactly matches a Tulu 3 source row.
hf:allenai/SciRIFF-train-mix,hf:allenai/SciRIFF,mixture_component,yes,,legal/registers/dfm9-tulu-v2-sciriff-if-sft-component-audit.csv,35000 local rows.
hf:allenai/SciRIFF-train-mix,hf:allenai/tulu-v2-sft-mixture,mixture_component,yes,,legal/registers/dfm9-tulu-v2-sciriff-if-sft-component-audit.csv,35714 local rows sampled from Tulu v2.
hf:allenai/tulu-v2-sft-mixture,component:tulu-v2:flan-v2,mixture_component,yes,,legal/registers/dfm9-tulu-v2-sciriff-if-sft-component-audit.csv,49123 FLAN v2 plus 49747 CoT rows.
hf:allenai/tulu-v2-sft-mixture,generated:allenai:tulu-v2-hardcoded,mixture_component,yes,,legal/registers/dfm9-tulu-v2-sciriff-if-sft-component-audit.csv,140 rows.
hf:allenai/tulu-v2-sft-mixture,hf:GAIR/lima,mixture_component,yes,,legal/registers/dfm9-tulu-v2-sciriff-if-sft-component-audit.csv,1018 rows.
hf:allenai/tulu-v2-sft-mixture,hf:Open-Orca/OpenOrca,mixture_component,yes,,legal/registers/dfm9-tulu-v2-sciriff-if-sft-component-audit.csv,29683 rows.
hf:allenai/tulu-v2-sft-mixture,hf:OpenAssistant/oasst1,mixture_component,yes,,legal/registers/dfm9-tulu-v2-sciriff-if-sft-component-audit.csv,7331 rows.
hf:allenai/tulu-v2-sft-mixture,hf:WizardLMTeam/WizardLM_evol_instruct_V2_196k,mixture_component,yes,,legal/registers/dfm9-tulu-v2-sciriff-if-sft-component-audit.csv,29810 rows.
hf:allenai/tulu-v2-sft-mixture,hf:allenai/SciRIFF,mixture_component,yes,,legal/registers/dfm9-tulu-v2-sciriff-if-sft-component-audit.csv,7468 science rows.
hf:allenai/tulu-v2-sft-mixture,hf:anon8231489123/ShareGPT_Vicuna_unfiltered,mixture_component,yes,,legal/registers/dfm9-tulu-v2-sciriff-if-sft-component-audit.csv,111912 split conversation chunks.
hf:allenai/tulu-v2-sft-mixture,source:Instruction-Tuning-with-GPT-4/GPT-4-LLM,mixture_component,yes,,legal/registers/dfm9-tulu-v2-sciriff-if-sft-component-audit.csv,19906 rows.
hf:allenai/tulu-v2-sft-mixture,source:sahil280114/codealpaca,mixture_component,yes,,legal/registers/dfm9-tulu-v2-sciriff-if-sft-component-audit.csv,20016 rows.
hf:allenai/tulu-v2-sft-long-mixture,component:tulu-v2:flan-v2,mixture_component,yes,,legal/registers/dfm9-tulu-v2-sciriff-if-sft-component-audit.csv,49123 FLAN v2 plus 49747 CoT rows.
hf:allenai/tulu-v2-sft-long-mixture,generated:allenai:tulu-v2-hardcoded,mixture_component,yes,,legal/registers/dfm9-tulu-v2-sciriff-if-sft-component-audit.csv,140 rows.
hf:allenai/tulu-v2-sft-long-mixture,hf:GAIR/lima,mixture_component,yes,,legal/registers/dfm9-tulu-v2-sciriff-if-sft-component-audit.csv,1018 rows.
hf:allenai/tulu-v2-sft-long-mixture,hf:Open-Orca/OpenOrca,mixture_component,yes,,legal/registers/dfm9-tulu-v2-sciriff-if-sft-component-audit.csv,29683 rows.
hf:allenai/tulu-v2-sft-long-mixture,hf:OpenAssistant/oasst1,mixture_component,yes,,legal/registers/dfm9-tulu-v2-sciriff-if-sft-component-audit.csv,7331 rows.
hf:allenai/tulu-v2-sft-long-mixture,hf:WizardLMTeam/WizardLM_evol_instruct_V2_196k,mixture_component,yes,,legal/registers/dfm9-tulu-v2-sciriff-if-sft-component-audit.csv,29810 rows.
hf:allenai/tulu-v2-sft-long-mixture,hf:allenai/SciRIFF,mixture_component,yes,,legal/registers/dfm9-tulu-v2-sciriff-if-sft-component-audit.csv,7468 science rows.
hf:allenai/tulu-v2-sft-long-mixture,hf:anon8231489123/ShareGPT_Vicuna_unfiltered,mixture_component,yes,,legal/registers/dfm9-tulu-v2-sciriff-if-sft-component-audit.csv,74312 unsplit conversations.
hf:allenai/tulu-v2-sft-long-mixture,source:Instruction-Tuning-with-GPT-4/GPT-4-LLM,mixture_component,yes,,legal/registers/dfm9-tulu-v2-sciriff-if-sft-component-audit.csv,19906 rows.
hf:allenai/tulu-v2-sft-long-mixture,source:sahil280114/codealpaca,mixture_component,yes,,legal/registers/dfm9-tulu-v2-sciriff-if-sft-component-audit.csv,20016 rows.
